번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,,,
1404,225440,이베스트스팩3호,116409,기타 금융업,4100000,410000000,100,원(KRW),02-3779-8832,"서울특별시 서초구 서초중앙로 119, 12층",2116,,,,
1405,78020,이베스트투자증권,116601,금융지원 서비스업,40481190,202405950000,5000,원(KRW),02-3779-0100,서울특별시 영등포구  여의대로 14 (여의도동)KT빌딩 17층,2116,,,,
1406,208850,이비테크,32809,기타 전기장비 제조업,2256250,2256250000,1000,원(KRW),042-930-7501,대전광역시 유성구 테크노2로 170-9(용산동),2116,,,,
1407,80010,이상네트웍스,74601,상품 중개업,9000000,4500000000,500,원(KRW),02-3397-0500,"서울특별시 금천구  가산로9길 109 (가산동,이에스빌딩)",2116,,,,
1408,86890,이수앱지스,32103,의료용품 및 기타 의약관련제품 제조업,19750932,9875466000,500,원(KRW),031-696-4700,경기도 성남시 분당구 대왕판교로712번길 22,씨동 5층,,,,
1409,7660,이수페타시스,32602,전자부품 제조업,41268398,41268398000,1000,원(KRW),053-610-0300,대구광역시 달성군  논공읍 논공로53길 36 이수페타시스,2116,,,,
1410,5950,이수화학,32001,기초화학물질 제조업,15278000,76390000000,5000,원(KRW),02-590-6600,서울특별시 서초구 사평대로 84 이수화학,2116,,,,
1411,15020,이스타코,126801,부동산 임대 및 공급업,42851600,21425800000,500,원(KRW),02-2643-7922,서울특별시 양천구 오목로 325 대학빌딩 5층,2116,,,,
1412,47560,이스트소프트,105802,소프트웨어 개발 및 공급업,9899400,4949700000,500,원(KRW),02-583-4620,"서울특별시 서초구  반포대로 3 (서초동, 이스트빌딩)",2116,,,,
1413,900110,이스트아시아홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업",77879660,479758925,0,중국위안(CNY),852-3189-0100,"Suite 501-2 5th Floor, ICBC Tower, 3 Garden Road, Central, Hong Kong -",2116,,,,
1414,67010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7500000,3750000000,500,원(KRW),02-3415-8300,"서울특별시 서초구 반포대로28길 8 (서초동, 일홍빌딩 3,4,5층)",2116,,,,
1415,93230,이아이디,74607,기타 전문 도매업,72690174,14538034800,200,원(KRW),031-763-1331,경기도 광주시 곤지암읍 경충대로 425 4층,2116,,,,
1416,223310,이에스브이,105802,소프트웨어 개발 및 공급업,6627400,3313700000,500,원(KRW),070-7860-9660,경기도 성남시 분당구 판교로 255 판교이노밸리 E동 1002호,2116,,,,
1417,241510,이에스산업,32901,일반 목적용 기계 제조업,5983000,2991500000,500,원(KRW),070-8667-4522,충청남도 아산시 둔포면 봉신로 104-10,2116,,,,
1418,52190,이에스에이,105802,소프트웨어 개발 및 공급업,6685176,3342588000,500,원(KRW),02  -598 -2554,서울특별시 서초구  서초대로48길 33 서초동 허브-원,2116,,,,
1419,101360,이엔드디,32004,기타 화학제품 제조업,6140000,3070000000,500,원(KRW),043-268-8588,충청북도 청주시 흥덕구 직지대로409번길 37 (송정동),2116,,,,
1420,74610,이엔쓰리,32901,일반 목적용 기계 제조업,16579318,8289659000,500,원(KRW),031-366-9600,경기도 화성시  비봉면 현대기아로 818-11,2116,,,,
1421,102710,이엔에프테크놀로지,32004,기타 화학제품 제조업,14200000,7100000000,500,원(KRW),031-881-8200,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩,2116,,,,
1422,94190,이엘케이,32602,전자부품 제조업,31014510,15507255000,500,원(KRW),042-939-9300,대전광역시 유성구  테크노2로 89 이엘케이대덕공장,2116,,,,
1423,63760,이엘피,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",4015500,2007750000,500,원(KRW),031-8036-5800,경기도 화성시 삼성1로5길 36(석우동),2116,,,,
1424,123570,이엠넷,137103,광고업,11000000,5500000000,500,원(KRW),02-2277-8877,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층,2116,,,,
1425,95190,이엠코리아,32902,특수 목적용 기계 제조업,21413947,10706973500,500,원(KRW),055-274-9600,경상남도 함안군 군북면 함마대로 290-34 -,2116,,,,
1426,91120,이엠텍,32602,전자부품 제조업,14035223,7017611500,500,원(KRW),055-710-6000,부산광역시 금정구 부산대학로63번길 2-1,2116,,,,
1427,232530,이엠티,32802,일차전지 및 축전지 제조업,10044804,5022402000,500,원(KRW),070-7166-0203,충청북도 충주시 대소원면 첨단산업3로 85-1,2116,,,,
1428,102460,이연제약,32102,의약품 제조업,12900000,6450000000,500,원(KRW),02-3407-5218,서울특별시 용산구  서빙고로91나길 43,2116,,,,
1429,39030,이오테크닉스,32902,특수 목적용 기계 제조업,12280626,6140313000,500,원(KRW),031 -420 -2781,경기도 안양시 동안구 동편로 91,2116,,,,
1430,88290,이원컴포텍,33003,자동차 부품 제조업,12528669,6264334500,500,원(KRW),041-740-3112,충청남도 논산시 연무읍 원앙로503번길 127-33 이원컴포텍(주),2116,,,,
1431,84680,이월드,189102,유원지 및 기타 오락관련 서비스업,90509897,90509897000,1000,원(KRW),053-620-0001,대구광역시 달서구  두류공원로 200,2116,,,,
1432,33600,이젠텍,33003,자동차 부품 제조업,11500000,5750000000,500,원(KRW),031 -660 -9900,경기도 평택시  산단로 255,2116,,,,
1433,35810,이지바이오,31008,동물용 사료 및 조제식품 제조업,53005256,26878567500,500,원(KRW),02  -501 -9988,서울특별시 강남구  강남대로 310 유니온센타3층,2116,,,,
1434,90850,이지웰페어,105802,소프트웨어 개발 및 공급업,9893000,4946500000,500,원(KRW),02-3282-7900,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호,2116,,,,
1435,58530,이큐스앤자루,32902,특수 목적용 기계 제조업,34168563,17084281500,500,원(KRW),(031)495-8262,경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호,2116,,,,
1436,92130,이크레더블,106309,기타 정보 서비스업,12043600,6146800000,500,원(KRW),02-2101-9100,서울특별시 구로구 디지털로33길 27 삼성IT밸리 8층,2116,,,,
1437,16250,이테크건설,64101,건물 건설업,2800000,14000000000,5000,원(KRW),02-510-5600,서울특별시 서초구 양재대로 246(염곡동),2116,,,,
1438,96040,이트론,32603,컴퓨터 및 주변장치 제조업,121355876,24271175200,200,원(KRW),02-528-9377,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호,2116,,,,
1439,134060,이퓨쳐,105801,"서적, 잡지 및 기타 인쇄물 출판업",4769250,2384625000,500,원(KRW),02-3400-0509,서울특별시 송파구 백제고분로 91 4층,2116,,,,
1440,1840,이화공영,64101,건물 건설업,19805760,9902880000,500,원(KRW),02  -336 -0041,"서울특별시 마포구 양화로 104 (서교동,삼윤빌딩)",2116,,,,
1441,760,이화산업,74607,기타 전문 도매업,2800000,14000000000,5000,원(KRW),02-2007-5555,서울특별시 영등포구 선유동2로 70 (당산동 5가),2116,,,,
1442,24810,이화전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",245324860,49064972000,200,원(KRW),02  -414 -8111,서울특별시 강남구  논현로 746 석호빌딩,2116,,,,
1443,14990,인디에프,31401,봉제의복 제조업,58932995,29466497500,500,원(KRW),02-3456-9000,서울특별시 강남구  테헤란로104길 21,2116,,,,
1444,41830,인바디,32701,의료용 기기 제조업,13683782,6841891000,500,원(KRW),02  -501 -3939,서울시 강남구 논현로2길 54(개포동 1164-21),2116,,,,
1445,79950,인베니아,32902,특수 목적용 기계 제조업,23200000,11600000000,500,원(KRW),(031)778-1114,경기도 성남시 중원구  갈마치로 214,2116,,,,
1446,62580,인산가,31007,기타 식품 제조업,4400000,2200000000,500,원(KRW),055-963-9991,경상남도 함양군 수동면 수동농공길 23-26,2116,,,,
1447,60150,인선이엔티,53802,폐기물 처리업,34125000,17062500000,500,원(KRW),031-969-1500,경기도 고양시 일산동구  동국로 240 인선ENT(주),2116,,,,
1448,33230,인성정보,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",16965620,8482810000,500,원(KRW),02-3400-7000,서울특별시 송파구  위례성대로22길 28 인성정보,2116,,,,
1449,6490,인스코비,74605,기계장비 및 관련 물품 도매업,82727055,41363527500,500,원(KRW),070-7510-3448,"서울특별시 금천구  디지털로9길 47 (가산동, 한신아이티타워2차306-2호)",2116,,,,
1450,37330,인지디스플레,32602,전자부품 제조업,35603146,17801573000,500,원(KRW),041-330-3051,경기도 안산시 단원구  동산로 88,2116,,,,
1451,23800,인지컨트롤스,33003,자동차 부품 제조업,15160128,7580064000,500,원(KRW),031-496-1725,"경기도 시흥시  군자천로 171 (정왕동, 시화공단2다504)",2116,,,,
1452,34590,인천도시가스,43502,가스 제조 및 배관공급업,4374754,21873770000,5000,원(KRW),-1600-0002,인천광역시 서구  백범로934번길 23,2116,,,,
1453,211050,인카금융서비스,116602,보험 및 연금관련 서비스업,2961471,1480735500,500,원(KRW),02-2192-8916,서울특별시 성동구 성수이로7길 27 서울숲코오롱디지털타워 2층,2116,,,,
1454,83640,인콘,32604,통신 및 방송 장비 제조업,6394863,3197431500,500,원(KRW),031-455-8600,경기도 안양시 동안구  엘에스로 91 16-27 (호계동1027-5) 윈포넷빌딩,2116,,,,
1455,216050,인크로스,137103,광고업,2939035,1469517500,500,원(KRW),02-3475-2800,"서울특별시 관악구 남부순환로 1926 (경동제약빌딩 5층,8층)",2116,,,,
1456,49070,인탑스,32604,통신 및 방송 장비 제조업,17200000,8600000000,500,원(KRW),031-441-4181,경기도 안양시 만안구  안양천서로 51,2116,,,,
1457,119610,인터로조,32703,"안경, 사진장비 및 기타 광학기기 제조업",10776000,5388000000,500,원(KRW),031-611-4760,경기도 평택시  산단로15번길 28,2116,,,,
1458,158310,인터불스,32902,특수 목적용 기계 제조업,5914040,2957020000,500,원(KRW),031-8085-0700,경기도 안산시 단원구 엠티브이4로48번길 22 (목내동),2116,,,,
1459,17250,인터엠,32605,영상 및 음향기기 제조업,20004179,10002089500,500,원(KRW),031 -860 -7121,경기도 양주시 화합로1402번길 73 (덕정동),2116,,,,
1460,129260,인터지스,84903,도로 화물 운송업,29742762,14871381000,500,원(KRW),051-604-3333,부산광역시 중구  충장대로9번길 52 마린센터 13층,2116,,,,
1461,240340,인터코스,32004,기타 화학제품 제조업,3222099,1611049500,500,원(KRW),032-815-8081,인천광역시 남동구 남동서로362번길 62,2116,,,,
1462,108790,인터파크,74709,무점포 소매업,33030815,16515407500,500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,2116,,,,
1463,35080,인터파크홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업",59000000,30421046500,500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,2116,,,,
1464,51370,인터플렉스,32602,전자부품 제조업,21079212,10539606000,500,원(KRW),(031)494-4290,경기도 안산시 단원구 강촌로 149 스마트센터,2116,,,,
1465,64290,인텍플러스,32902,특수 목적용 기계 제조업,9728620,4864310000,500,원(KRW),042-930-9900,대전광역시 유성구  테크노2로 263 (주)인텍플러스,2116,,,,
1466,189300,인텔리안테크,32604,통신 및 방송 장비 제조업,7165110,3582555000,500,원(KRW),02-511-2244,경기도 평택시 진위면 진위산단로 18-7 &nbsp,2116,,,,
1467,150840,인트로메딕,32701,의료용 기기 제조업,7202178,3601089000,500,원(KRW),02-801-9300,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호,2116,,,,
1468,48530,인트론바이오,32101,기초 의약물질 및 생물학적 제제 제조업,15038462,7519231000,500,원(KRW),317395360,경기도 성남시 중원구  사기막골로 137 중앙인더스피아 5차 701~704호,2116,,,,
1469,23810,인팩,33003,자동차 부품 제조업,10000000,5000000000,500,원(KRW),02-3432-3333,서울특별시 송파구 백제고분로 450 -,2116,,,,
1470,175140,인포마크,32604,통신 및 방송 장비 제조업,3561208,1780604000,500,원(KRW),02-6205-0505,경기도 성남시 분당구 황새울로 216 &nbsp,2116,,,,
1471,115310,인포바인,106102,전기통신업,3113672,1556836000,500,원(KRW),02-3775-3366,서울특별시 마포구  마포대로 144 태영빌딩 5층,2116,,,,
1472,39290,인포뱅크,106309,기타 정보 서비스업,8693978,4346989000,500,원(KRW),031-628-1500,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 12층,2116,,,,
1473,41020,인프라웨어,105802,소프트웨어 개발 및 공급업,18618160,9309080000,500,원(KRW),02-537-0538,서울 서초구 반포동 48-1,2116,,,,
1474,247300,인프라웨어테크놀러지,105802,소프트웨어 개발 및 공급업,4084300,2042150000,500,원(KRW),02-6003-8800,"서울특별시 서초구 고무래로10길 26, 4층(반포동, 반도빌딩)",2116,,,,
1475,71200,인피니트헬스케어,105802,소프트웨어 개발 및 공급업,24396458,12198229000,500,원(KRW),02-2194-1600,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,2116,,,,
1476,101930,인화정공,33101,선박 및 보트 건조업,9331705,4665852500,500,원(KRW),055-299-0954,경상남도 창원시 의창구  차룡로14번길 55 인화정공(주) (팔용동),2116,,,,
1477,78940,일경산업개발,64203,전기 및 통신 공사업,28502164,14251082000,500,원(KRW),02-820-2649,충청남도 공주시 흑수골길 12 (신관동 248-3),2116,,,,
1478,249420,일동제약,32102,의약품 제조업,17845253,17845253000,1000,원(KRW),25263114,서울특별시 서초구 바우뫼로27길 2,2116,,,,
1479,230,일동홀딩스,32102,의약품 제조업,7222812,7222812000,1000,원(KRW),02-526-3114,서울특별시 서초구  바우뫼로27길 2 일동제약빌딩,2116,,,,
1480,13360,일성건설,64102,토목 건설업,5340364,27012440000,5000,원(KRW),032-429-3270,"인천광역시 남동구  인하로507번길 80 (구월동, 태광프라자402호)",2116,,,,
1481,3120,일성신약,32102,의약품 제조업,2660000,13300000000,5000,원(KRW),02-3271-8800,서울특별시 용산구  원효로84길 9,2116,,,,
1482,68330,일신바이오,32901,일반 목적용 기계 제조업,44216140,4421614000,100,원(KRW),031-867-1384,경기도 동두천시 삼육사로548번길 84,2116,,,,
1483,3200,일신방직,31301,방적 및 가공사 제조업,2400000,12000000000,5000,원(KRW),02-3774-0114,서울특별시 영등포구  은행로 11,2116,,,,
1484,7110,일신석재,74606,"건축자재, 철물 및 난방장치 도매업",77456610,38728305000,500,원(KRW),02-487-9009,서울특별시 강동구 성내로 19 서경빌딩 6층,2116,,,,
1485,58450,일야,32604,통신 및 방송 장비 제조업,9780000,4890000000,500,원(KRW),032-815-3500,인천광역시 남동구  은봉로 129,2116,,,,
1486,7570,일양약품,32102,의약품 제조업,19045984,48727660000,2500,원(KRW),02-570-3700,경기도 용인시 기흥구  하갈로 110,2116,,,,
1487,8500,일정실업,31303,편조원단 및 편조제품 제조업,1200000,6000000000,5000,원(KRW),031-493-0031-5,경기도 안산시 단원구 산성로 21 (초지동),2116,,,,
1488,19540,일지테크,33003,자동차 부품 제조업,13513500,6756750000,500,원(KRW),053 -856 -8080,경상북도 경산시  진량읍 공단4로 50 주일지테크,2116,,,,
1489,81000,일진다이아,32004,기타 화학제품 제조업,11277975,11277975000,1000,원(KRW),02-707-9076,충청북도 음성군  대소면 대금로 157,2116,,,,
1490,20760,일진디스플,32601,반도체 제조업,28314440,14157220000,500,원(KRW),031-680-0212,충청북도 음성군  대소면 대금로 157,2116,,,,
1491,20150,일진머티리얼즈,32602,전자부품 제조업,39200000,19600000000,500,원(KRW),02-707-9060,전라북도 익산시 석암로3길 63-25,2116,,,,
